DATAFLOW,LAST UPDATE,freq,unit,airpol,src_nfr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,1997,455,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,1998,425,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,1999,434,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2000,454,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2001,454,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2002,452,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2003,465,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2004,489,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2005,535,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2006,756,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2007,868,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2008,879,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2009,781,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2010,714,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2011,623,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2012,566,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2013,498,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2014,443,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2015,404,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2016,378,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2017,130,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2018,219,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2019,234,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2020,183,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2021,176,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Iceland,2022,182,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1990,493422,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1991,533322,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1992,611630,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1993,655359,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1994,657405,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1995,667327,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1996,690174,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1997,704763,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1998,756249,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,1999,761989,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2000,619324,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2001,629658,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2002,632851,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2003,637697,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2004,617005,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2005,433768,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2006,376024,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2007,287176,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2008,271361,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2009,223696,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2010,195671,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2011,188171,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2012,186946,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2013,165575,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2014,153933,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2015,141025,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2016,115717,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2017,105947,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2018,99927,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2019,98081,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2020,81584,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2021,81948,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Italy,2022,82145,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1990,43,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1991,49,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1992,50,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1993,50,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1994,47,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1995,49,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1996,50,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1997,54,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1998,51,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,1999,52,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2000,56,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2001,52,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2002,45,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2003,42,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2004,40,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2005,37,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2006,33,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2007,32,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2008,32,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2009,28,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2010,24,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2011,22,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2012,21,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2013,18,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2014,14,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2015,10,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2016,8,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2017,7,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2018,7,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2019,7,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2020,4,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2021,4,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Liechtenstein,2022,3,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1990,5087,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1991,4435,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1992,3059,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1993,3132,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1994,2437,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1995,3769,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1996,3806,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1997,3534,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1998,3195,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,1999,2602,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2000,2567,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2001,2504,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2002,2428,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2003,1458,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2004,1364,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2005,1342,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2006,956,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2007,1528,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2008,1499,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2009,1231,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2010,896,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2011,777,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2012,635,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2013,470,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2014,611,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2015,618,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2016,835,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2017,828,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2018,842,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2019,899,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2020,1039,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2021,932,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Lithuania,2022,1090,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1990,376,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1991,396,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1992,422,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1993,464,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1994,488,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1995,485,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1996,490,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1997,489,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1998,493,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,1999,491,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2000,496,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2001,484,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2002,494,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2003,497,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2004,520,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2005,493,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2006,479,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2007,459,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2008,443,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2009,443,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2010,426,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2011,417,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2012,404,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2013,399,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2014,401,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2015,394,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2016,382,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2017,378,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2018,369,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2019,360,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2020,346,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2021,339,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Luxembourg,2022,337,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1990,571,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1991,502,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1992,475,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1993,428,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1994,362,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1995,289,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1996,256,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1997,178,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1998,125,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,1999,85,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,2000,89,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,2001,99,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Carbon monoxide,Road transport - mopeds & motorcycles,Latvia,2002,104,
